timestamp,sequence,battery,flags,EEG-ch1,EEG-ch2,EEG-ch3,EEG-ch4,EEG-ch5,EEG-ch6,EEG-ch7,EEG-ch8,EEG-ch9,EEG-ch10,EEG-ch11,EEG-ch12,EEG-ch13,EEG-ch14,EEG-ch15,EEG-ch16
160397350231,29082,5,0,8526.7447349162,-968.6460086808,17082.9474638408,13762.1153115299,16058.2327081999,9621.4967534700,22957.9373593460,28086.7432471843,-1100.9332085398,-1303.1238266466,15740.6679888180,9043.1417880819,-7651.2059423246,15966.5369449423,-6617.6087680030,6429.7395290568
160397350231,29082,5,0,8541.8083435830,-959.7757576968,17124.6096577626,13770.4988546409,16061.3598062834,9625.8041181453,22958.4362349158,28088.5562340109,-1100.3613267891,-1302.1017401135,15739.9622624023,9041.5478197981,-7648.9305830187,15964.3710949078,-6621.8674618910,6426.8314495161
160397350231,29082,5,0,8548.1963844151,-955.8577593199,17156.2700048959,13778.8945654487,16064.8641029684,9628.2498252067,22963.5831706719,28091.7563382754,-1097.3072348866,-1300.7024549789,15743.9897700506,9044.6627501848,-7646.3997020796,15962.3634249320,-6618.7281961107,6430.8711248613
160397427337,29084,5,0,8555.2536485724,-941.1956846482,17132.7011761498,13786.5602144471,16088.1530746876,9643.4351108417,22990.1695882300,28111.7843672459,-1067.5937192449,-1282.4265743508,15773.2652486066,9065.6398595075,-7617.5865960028,15969.9439000527,-6603.5064073852,6466.9605136382
160397427337,29084,5,0,8571.8868901294,-936.5841275523,17173.2196065702,13793.0577645506,16093.0809919008,9646.0146625682,22993.3331894040,28114.6681113930,-1065.7077262374,-1281.0394569130,15774.0196458097,9065.5911887202,-7614.6298456749,15961.5846923353,-6613.8854527752,6466.0236009828
160397427337,29084,5,0,8564.7687874879,-943.6535594064,17160.5043633903,13787.4971271025,16093.7015444388,9645.0290791256,22990.4251098633,28111.0543054365,-1066.9731667070,-1283.5460024585,15770.3693367628,9061.6488549496,-7616.7956957093,15958.1290664376,-6625.0310630650,6464.3444588212
160397427337,29084,5,0,8548.9751170118,-946.5859743408,17117.4307166370,13778.8823977519,16091.4626882234,9642.8997321815,22987.3710179607,28105.3841587171,-1069.9542524286,-1286.8312806007,15765.2224010067,9058.6190984407,-7620.9692157196,15955.4765085302,-6632.5872027920,6460.5116343220
160397427337,29084,5,0,8552.7957738142,-940.5021259293,17099.2643452804,13775.2442564018,16087.8002114797,9641.6586271056,22981.9442251777,28099.8600243594,-1073.4950522041,-1288.0480502830,15759.8564467078,9053.0097902053,-7624.5465185856,15949.4169955124,-6636.8215612864,6455.1213446294
160397427337,29084,5,0,8570.0130648186,-928.8698077666,17128.9900286188,13781.7418065053,16081.9232139142,9638.2030012079,22976.6634447565,28096.9519448188,-1076.8655042240,-1290.1773972270,15754.8555233135,9049.5663320044,-7627.7587905468,15946.3872390035,-6638.8657343527,6450.6923029859
160397427337,29084,5,0,8576.5957887998,-924.4285984262,17167.8658199681,13785.3556124617,16080.9984689557,9640.3323481519,22975.9942214313,28098.1200437138,-1077.4738890652,-1287.8290317402,15753.0668718806,9048.4955746840,-7629.9368082781,15953.1281430434,-6630.9932345082,6448.9401546434
160397427337,29084,5,0,8569.9643940313,-925.7792127735,17162.0496608868,13783.5669610287,16080.6456057478,9638.9208953204,22975.3980042869,28099.9086951467,-1076.7681626494,-1287.1719761117,15754.7460140421,9051.1359648946,-7631.4942734715,15964.0303993967,-6618.8133699885,6452.7973145362
160397652619,29091,5,0,8556.9327907340,-907.1017981503,17123.1982049311,13790.3687035527,16075.8637008964,9626.7531984975,22983.4530195837,28109.0953062481,-1081.4892290167,-1301.7245415120,15753.9186106582,9054.1535537067,-7627.5762750945,15948.0055426809,-6629.9954833688,6455.2430215977
160397652619,29091,5,0,8563.5398501088,-908.0143754120,17161.2830959869,13793.9703418123,16074.5617573363,9626.3638321992,22983.9762305471,28109.1926478226,-1082.7303340927,-1302.4546033214,15752.9816980028,9053.4599949878,-7629.3162557402,15947.1173008128,-6633.5362831442,6453.1866808346
160397652619,29091,5,0,8550.7516007479,-914.3172423663,17162.7310519089,13790.4052066432,16073.4058261382,9624.9280439740,22982.3944299601,28108.5477598910,-1082.9858557260,-1304.3405963289,15754.7338463453,9052.8394424498,-7630.1679945178,15954.1745649701,-6628.1094903612,6455.1700154167
160397652619,29091,5,0,8530.6018948091,-923.7350397073,17117.4915551212,13779.4299441089,16074.0750494634,9621.8982874651,22979.8270459305,28105.2381463552,-1082.5843217308,-1304.9368134732,15756.1331314799,9052.8151070561,-7630.7885470557,15961.1588229465,-6620.2734936072,6458.2241073193
160397652619,29091,5,0,8521.7194761284,-929.6728757569,17085.3201647213,13771.9833136533,16073.6126769841,9621.3264057145,22978.5372700673,28102.6950977192,-1081.9516014960,-1303.3428451894,15756.7293486243,9052.4865792419,-7631.5916150460,15962.9353066827,-6615.0535516702,6460.1101003268
160397652619,29091,5,0,8525.9781700164,-928.2370875318,17101.7830585227,13772.8472201277,16071.4833300401,9621.8009458906,22975.6535259202,28101.2714771909,-1082.7911725768,-1303.0021496784,15754.9285294945,9049.5784997012,-7632.1269937063,15957.6545262615,-6617.8642896363,6456.2042696467
160397652619,29091,5,0,8536.7587494015,-927.7260442652,17144.2969912221,13777.4466095268,16070.0962126023,9621.9712936461,22973.7553652159,28100.4805768974,-1085.1517057604,-1303.4158513704,15752.3124746775,9044.3342223705,-7634.9498993692,15957.1799860854,-6625.0188953682,6451.7873956999
160397652619,29091,5,0,8538.3040468980,-933.0189923832,17156.1361602308,13775.0982440399,16067.7113440250,9620.4138284527,22971.2731550640,28097.0006156060,-1088.6316670518,-1306.4212724856,15749.5625751956,9042.1805400329,-7639.4154441032,15956.4742596697,-6631.8206378922,6446.3727706137
160397688616,29092,5,0,8519.5657937907,-941.0983430736,17117.9539276004,13763.5024289677,16061.6518310072,9615.3155634839,22964.9216173224,28091.3791396738,-1093.4622426905,-1310.1810908039,15745.9609369360,9038.1408646877,-7645.4019509401,15952.5319258990,-6633.7674693839,6442.3087598749
160397688616,29092,5,0,8510.7807166845,-944.3227827317,17082.1808989410,13755.5204198518,16056.3832182829,9612.5778316988,22960.5777495566,28087.1569488763,-1097.1125517374,-1313.5028720366,15743.6490745396,9034.9042573328,-7649.6606448281,15950.1470573218,-6631.4312715939,6439.1694940946
160397688616,29092,5,0,8520.4175325683,-939.5773809708,17091.3188392550,13758.9152072654,16055.3002932656,9610.4241493611,22956.0878694289,28081.9735100297,-1100.2639852145,-1315.3401942569,15739.9622624023,9032.4342148777,-7652.0820164959,15944.9636184752,-6634.1933387727,6434.2172414876
160397688616,29092,5,0,8531.2954535280,-935.6958856842,17134.7818523066,13764.7070309531,16055.1786162974,9611.2637204419,22958.1198747984,28084.2367016388,-1102.2716551903,-1316.3379453963,15738.5143064803,9030.8159112003,-7651.1572715373,15943.0776254676,-6638.8535666559,6430.8102863772
160397688616,29092,5,0,8532.5730616944,-940.4777905357,17153.8364655313,13764.6705278627,16055.8478396226,9610.9108572340,22958.6430857618,28085.0032665386,-1101.9431273761,-1316.5447962423,15736.0564317221,9031.7284884620,-7650.8652468136,15944.9271153847,-6639.7661439176,6430.8954602550
160397688616,29092,5,0,8524.1286800993,-948.7883274657,17119.6817405493,13757.5767606149,16053.5238095295,9609.3533920407,22959.1906321188,28083.9568446119,-1103.1112262711,-1317.8589074992,15736.3484564458,9032.7992457824,-7652.5687243688,15946.4237420939,-6638.5858773257,6430.8832925581
160397688616,29092,5,0,8515.6721308074,-950.0659356321,17078.9321238893,13752.1012970446,16049.9830097540,9604.8878473067,22956.8544343288,28082.8982549883,-1105.5569333325,-1322.0202598126,15734.7423204652,9031.4973022223,-7655.9391763888,15946.8374437859,-6637.1987598879,6429.3988335457
160397688616,29092,5,0,8523.6541399232,-940.3074427801,17082.5337621488,13758.6231825417,16048.3160352892,9603.0383573896,22958.1807132825,28085.6968252575,-1107.5524356115,-1323.6872342774,15734.7301527684,9031.3026190732,-7657.5574800662,15948.2610643142,-6634.3150157409,6428.0847222889
160397691882,29093,5,0,8537.5496496950,-933.5908741339,17122.3586338503,13768.7223709047,16048.0118428687,9603.4763944752,22960.3100602265,28090.1867053852,-1108.6840314160,-1325.6462334659,15734.6814819811,9034.5270587313,-7657.6913247313,15942.0677066313,-6634.3880219218,6426.8557849097
160397691882,29093,5,0,8532.7190740563,-936.6449660364,17145.4164193298,13772.4821892230,16047.4034580275,9603.3790529006,22964.4349094495,28096.0393675570,-1106.5060136847,-1323.0301786490,15739.9379270086,9038.8830941939,-7653.2257799972,15944.3795690277,-6631.1879176574,6432.4529254483
160397691882,29093,5,0,8515.5747892328,-947.2673653629,17116.1774438643,13764.8043725277,16055.6896595639,9608.3921439917,22964.6174249018,28093.6301635861,-1101.1643947794,-1318.9418325164,15744.4643102267,9041.6086582822,-7648.5047136299,15945.6328418004,-6625.5177709379,6438.9504755517
160397691882,29093,5,0,8509.8924748165,-951.6964070064,17081.4995079189,13759.3532443510,16056.3832182829,9611.0568695959,22966.6737656649,28095.0659518112,-1094.8615278251,-1311.9697422369,15747.0803650437,9044.2490484928,-7644.5502121625,15949.0884676982,-6622.0864804338,6444.6084545744
160397691882,29093,5,0,8521.1597620745,-947.9730917786,17087.7902071764,13763.0522241852,16063.1241223228,9618.6495124134,22971.4435028195,28099.0447886723,-1088.5586608709,-1305.0098196542,15750.2074631272,9046.0863707131,-7638.9165685335,15955.4278377429,-6621.6362756514,6451.7508926095
160397691882,29093,5,0,8538.1945376266,-942.1204296068,17130.8638539296,13770.3406745822,16069.9502002404,9626.1934844436,22974.0108868491,28101.3444833718,-1084.8596810367,-1301.3838460009,15751.5824128682,9047.1206249430,-7636.8723954672,15957.4233400219,-6625.0553984586,6453.7828979789
160397691882,29093,5,0,8548.1355459310,-941.8162371862,17162.6458780311,13775.0495732526,16070.8871128958,9626.9843847371,22975.6656936171,28103.3399856508,-1083.4117251148,-1301.2621690327,15753.3467289075,9047.6195005127,-7636.8115569831,15960.3922580467,-6629.7521294323,6456.5449651577
160397691882,29093,5,0,8534.7632471226,-944.3957889126,17136.9355346442,13769.7079543474,16072.5175842701,9627.1669001895,22975.9942214313,28101.8676943352,-1080.9781857502,-1298.2810833111,15756.5103300814,9050.3693999947,-7635.0229055501,15972.7668057156,-6625.8706341458,6463.6630677991
160397962886,29100,5,0,8546.7484284932,-948.1799426246,17127.8462651175,13763.8552921755,16083.3711698361,9634.7230399165,22985.8987266451,28103.3764887413,-1070.8789973871,-1286.2715665468,15765.1858979162,9054.9201186065,-7626.3351700185,15976.3197731879,-6611.5370872883,6480.8316880163
160397962886,29100,5,0,8552.2238920635,-947.6445639644,17160.3826864220,13765.0112233737,16082.5072633617,9633.5671087183,22982.7107900775,28104.9826247219,-1072.2174440376,-1287.6951870751,15764.4436684100,9054.8592801224,-7628.5253554467,15978.7046417652,-6611.6587642566,6480.4301540211
160397962886,29100,5,0,8542.4653992115,-956.0767778627,17141.8756195543,13755.8367799692,16076.5329242216,9628.4445083559,22980.9829771287,28101.0646263449,-1074.0791016516,-1290.1773972270,15762.6185138866,9054.7497708510,-7632.8083847283,15982.9024971691,-6610.4176591806,6479.0795396738
160397962886,29100,5,0,8526.5013809798,-962.0146139123,17096.4049365270,13746.0904548140,16073.6978508619,9625.5120934216,22977.3691711723,28096.4530692490,-1076.5856471971,-1290.9196267332,15760.7690239695,9052.7786039657,-7636.4465260784,15992.4419714783,-6606.7308470433,6480.5639986862
160397962886,29100,5,0,8524.9560834833,-961.5279060393,17080.8546199873,13742.6591643100,16072.7609382065,9625.1713979105,22974.9112964140,28093.8126790384,-1077.8632553635,-1290.1043910461,15758.6640124191,9050.9899525327,-7638.2716806018,15994.0846105494,-6605.6844251165,6480.3449801434
160397962886,29100,5,0,8540.0561952405,-957.7680877211,17111.9187499763,13749.2783913816,16071.7145162798,9624.9888824582,22974.6679424776,28093.2407972878,-1079.3598820727,-1291.3698315157,15755.4152373674,9049.1404626156,-7640.4496983331,15984.5573039370,-6611.9021181930,6476.5486587346
160397962886,29100,5,0,8550.1553836036,-955.9916039849,17150.8553798097,13754.1089670204,16066.9204437315,9623.0663863601,22972.6116017145,28094.2872192145,-1081.9516014960,-1294.2779110563,15754.8555233135,9049.3838165521,-7640.3036859713,15979.1913496381,-6614.4208314354,6473.7744238590
160397962886,29100,5,0,8536.7709170983,-961.3088874965,17140.6466821752,13748.5483295723,16067.1759653648,9620.9735425066,22974.8991287172,28094.7130886033,-1084.9083518240,-1297.9038847096,15753.3223935138,9048.0088668111,-7639.4884502841,15977.9989153495,-6610.2716468188,6473.2147098051
160398005137,29101,5,0,8527.6329767843,-966.7235125827,17098.3396003218,13741.1016991166,16065.6915063524,9617.1163826137,22972.6846078954,28091.1357857374,-1085.8087613889,-1299.9967285631,15751.6310836555,9046.8164325224,-7640.3158536681,15975.8087299213,-6607.4487411558,6473.1052005337
160398005137,29101,5,0,8529.6771498506,-966.0056184702,17077.6180126324,13737.6460732189,16065.8740218048,9615.8387744473,22971.9667137829,28090.2475438693,-1088.0232822107,-1300.6537841916,15750.1344569462,9044.9791103022,-7640.3523567586,15975.6018790753,-6606.6943439528,6469.4183883964
160398005137,29101,5,0,8538.0606929616,-962.0511170027,17106.7109757360,13743.1823752734,16064.9371091494,9617.3840719438,22970.9811303402,28091.1601211310,-1089.4347350421,-1302.0043985389,15747.3845574642,9043.2878004438,-7642.0193312233,15975.8695684054,-6611.4640811074,6465.3300422639
160398005137,29101,5,0,8551.1653024399,-960.9681919855,17147.5092631834,13746.8205166234,16062.1385388801,9614.9261971856,22969.6305159929,28091.0262764660,-1095.2995649108,-1306.5916202412,15741.9334292876,9040.2945470253,-7646.8985776493,15973.6063767964,-6617.7547803649,6458.3579519843
160398005137,29101,5,0,8542.2585483655,-964.4481532769,17142.0703027035,13743.3648907257,16056.4805598574,9609.2803858597,22965.3474867112,28088.5684017078,-1101.7362765301,-1312.1765930829,15736.9081704997,9037.3499643942,-7653.0919353322,15974.3121032121,-6617.4992587316,6454.5129597883
160398005137,29101,5,0,8523.3012767154,-965.8231030178,17097.0133213681,13736.9281791064,16049.8978358762,9604.0117731354,22959.8963585345,28084.9302603577,-1103.9994681392,-1314.8048155966,15735.7765746952,9035.2936236311,-7656.4745550490,15980.6149701664,-6610.4298268775,6453.4300347710
160398005137,29101,5,0,8517.4607822403,-964.9835319371,17067.2267995456,13733.0588515167,16049.4841341842,9605.3380520891,22958.1442101920,28083.8716707341,-1104.9607161882,-1314.2694369364,15732.7346504894,9034.8069157582,-7659.7354977975,15986.5893093065,-6604.7718478548,6453.1623454409
160398005137,29101,5,0,8527.2557781828,-957.4517276037,17085.8920464720,13737.8529240649,16048.4498799543,9605.4475613605,22956.5745773019,28085.4899744115,-1104.9120454009,-1312.6389655622,15731.6030546849,9033.2372828680,-7659.4799761642,15985.5428873797,-6604.4919908279,6453.5760471329
160398016453,29102,5,0,8537.3671342427,-950.7108235638,17131.3383941057,13749.0593728388,16050.6765684729,9606.9441880697,22959.0932905442,28089.5783205441,-1103.9873004424,-1312.4807855035,15731.9315824991,9034.6244003058,-7656.9612629219,15974.0079107915,-6609.5294173126,6452.3714451474
160398016453,29102,5,0,8537.0264387316,-952.9740151728,17136.9598700379,13748.7795158119,16051.0050962871,9605.7639214779,22960.9062773708,28089.9676868424,-1104.2549897725,-1315.0725049267,15732.0532594673,9034.1255247361,-7656.7787474695,15962.7649589271,-6619.2635747709,6450.2664335971
160398016453,29102,5,0,8529.2026096745,-958.5833234082,17099.8970655152,13740.7853389992,16051.7959965806,9604.6688287639,22960.4682402852,28087.0961103922,-1105.5325979389,-1317.1896841739,15731.8950794086,9032.4220471809,-7655.7201578459,15960.5991088927,-6622.8530453337,6448.6968007069
160398016453,29102,5,0,8525.5644683244,-956.9285166403,17073.7730204363,13736.4049681430,16055.9208458036,9606.4331448032,22961.3199790628,28084.0906892769,-1102.8435369410,-1315.6078835870,15732.8563274577,9031.6676499779,-7653.0919353322,15965.2350013822,-6624.5443551921,6451.6170479444
160398016453,29102,5,0,8543.3414733827,-948.8369982530,17097.8650601458,13742.9633567305,16061.7978433691,9612.6265024861,22965.4934990731,28086.2565393114,-1098.5605076593,-1309.2076750581,15738.0154309106,9033.6631522568,-7646.3510312923,15967.4251868103,-6623.6926164145,6455.1700154167
160398016453,29102,5,0,8565.3041661481,-941.6945602180,17147.4240893056,13753.0382096999,16068.5387474090,9619.6594312497,22971.7476952401,28091.4643135516,-1092.4644915510,-1303.9512300306,15744.2452916839,9037.3012936069,-7640.7538907537,15969.9195646590,-6620.4925121500,6460.1222680237
160398016453,29102,5,0,8561.2279877125,-943.3493669859,17160.9789035664,13753.6222591474,16072.6514289351,9623.3340756902,22976.6512770597,28095.5526596841,-1087.3053880981,-1301.3716783041,15749.4165628337,9045.0156133926,-7634.9377316724,15973.0709981362,-6612.0968013422,6466.3521287970
160398016453,29102,5,0,8549.7173465180,-949.4332153973,17125.5344027211,13750.3126456116,16077.5306753611,9626.3029937150,22982.3700945665,28101.1376325258,-1082.0976138579,-1297.3563383525,15758.2746461208,9051.8051882198,-7629.6812866448,15975.8330653150,-6608.0692936938,6475.6482491697
160398036497,29103,5,0,8543.6700011970,-948.4232965610,17092.4991058468,13750.0449562815,16080.5969349605,9627.4589249132,22986.0569067038,28105.0191278124,-1078.6784910506,-1295.7502023719,15762.9105386103,9056.5870930713,-7627.2477472803,15972.5112840823,-6609.8944482173,6480.0651231165
160398036497,29103,5,0,8547.9043596913,-945.3327015680,17103.9489085572,13757.1265558324,16084.0525608582,9629.3570856176,22990.2425944109,28109.3873309718,-1074.3346232848,-1293.6573585184,15767.8384558236,9059.4708372183,-7624.2179907713,15972.0489116030,-6610.4419945743,6485.3580712344
160398036497,29103,5,0,8561.9702172187,-942.4246220273,17147.8377909976,13765.9724714227,16085.8898830785,9633.0073946645,22992.9924938929,28113.4756771043,-1070.5626372697,-1289.7271924446,15771.5252679610,9064.5447667935,-7621.0300542037,15972.8276441997,-6610.3081499092,6489.0327156750
160398036497,29103,5,0,8563.7101978643,-946.4521296757,17164.5440387355,13766.5565208702,16085.7560384134,9633.6157795056,22993.4183632817,28115.6050240483,-1068.7253150495,-1287.2449822927,15773.8492980541,9066.4307598010,-7621.3464143211,15977.6947229289,-6609.5537527062,6491.3567457682
160398036497,29103,5,0,8549.8390234862,-952.5968165713,17130.9611955042,13758.9273749622,16086.2184108927,9633.8834688357,22992.5544568073,28113.2931616520,-1068.4819611130,-1286.4784173928,15773.4720994526,9065.4695117520,-7623.1228980573,15983.0971803183,-6607.5704181241,6493.7537820423
160398036497,29103,5,0,8543.7673427715,-955.5048961120,17094.3850988544,13751.9552846827,16085.5491875674,9632.3625067329,22989.8653958094,28109.8010326638,-1068.2264394797,-1285.4441631629,15770.7100322738,9062.8899600255,-7623.6947798080,15986.2242784018,-6606.1589652926,6493.7781174359
160398036497,29103,5,0,8555.9228718977,-951.7207424001,17101.6978846450,13754.4618302282,16084.7826226676,9635.4531017259,22990.1817559268,28107.7933626880,-1067.7275639100,-1284.6289274757,15768.6901946012,9060.7362776879,-7623.9989722285,15991.0183509500,-6604.6988416739,6494.9218809373
160398036497,29103,5,0,8569.1248229505,-945.7464032600,17142.8490353002,13760.9228772412,16085.1841566628,9636.1344927480,22989.8775635062,28108.9979646735,-1069.6135569175,-1285.3468215883,15764.7113577401,9060.0427189690,-7623.1837365414,15992.3689652974,-6605.4289034832,6491.3202426777
160398059138,29104,5,0,8568.9909782855,-945.6977324727,17166.3205224716,13763.9526337501,16082.7749526918,9632.6788668503,22988.5026137653,28107.8420334753,-1072.3999594900,-1287.8898702243,15762.0344644391,9057.9377074186,-7625.8971329329,15988.6334823727,-6606.2563068672,6487.2197288484
160398059138,29104,5,0,8554.3410713107,-954.0326047964,17132.4213191229,13755.5204198518,16079.0151343735,9627.6901111529,22985.2781741072,28104.6662646045,-1077.3400444001,-1293.6208554279,15756.9483671671,9053.9223674670,-7630.0463175495,15986.2486137954,-6606.7795178306,6482.7420164175
160398059138,29104,5,0,8539.4721457930,-958.4859818336,17089.5301878220,13744.6424988921,16075.1214713902,9623.8451189568,22980.0095613828,28097.9253605646,-1080.8686764788,-1297.2589967780,15753.3588966043,9050.0652075742,-7634.6213715550,15989.8745874487,-6606.2563068672,6479.2863905198
160398059138,29104,5,0,8542.9886101749,-957.1231997894,17088.0822319001,13743.3405553321,16071.1061314386,9621.6792689223,22976.6877801502,28095.7108397428,-1084.7866748557,-1296.7479535114,15748.4553147847,9047.8993575397,-7638.0891651495,15993.0868594099,-6604.8813571262,6475.2832182650
160398059138,29104,5,0,8559.1959823430,-953.5580646203,17125.6925827798,13748.3658141199,16069.2688092184,9622.1538090984,22974.3394146634,28095.3701442318,-1087.6704190028,-1297.9403878000,15746.9221849850,9047.9115252365,-7641.3257725044,15992.2594560260,-6606.0129529307,6471.7545861864
160398059138,29104,5,0,8561.9945526123,-953.9961017059,17154.6882043089,13748.9863666579,16064.0001964940,9618.1993076310,22970.9202918561,28095.5648273809,-1090.5784985435,-1299.7655423235,15744.4156394394,9046.6825878574,-7644.7935660989,15992.1256113609,-6604.8326863389,6470.6473257755
160398059138,29104,5,0,8547.2716394565,-962.6960049343,17127.2500479732,13739.4468923487,16062.0777003960,9616.6175070440,22967.8418645599,28094.2142130336,-1093.3892365096,-1303.1359943434,15741.4710568083,9046.6825878574,-7649.8066571900,15990.0936059915,-6600.5496570572,6467.9826001713
160398059138,29104,5,0,8537.9755190838,-966.5775002209,17082.3269113029,13731.3067031742,16058.6829129824,9614.4759924031,22963.2546428577,28091.0019410723,-1096.5893407740,-1303.6470376100,15740.3151256101,9043.8961852849,-7653.1162707258,15987.1976941476,-6596.9966895849,6467.3620476333
160398167758,29108,5,0,8555.2536485724,-956.4418087674,17119.0246849208,13744.9101882222,16069.2931446120,9623.5409265362,22975.6535259202,28098.8987763104,-1088.0111145138,-1297.3198352621,15748.9055195671,9050.8682755645,-7640.8999031156,15989.5338919376,-6600.6591663286,6476.2201309204
160398167758,29108,5,0,8548.4640737452,-955.4197222342,17089.1651569174,13740.9313513611,16068.6969274677,9622.1781444921,22973.2929927366,28095.0172810239,-1089.4712381326,-1297.7822077413,15745.6080737281,9047.1327926398,-7640.5957106950,15994.5226476350,-6595.8164229931,6474.6870011207
160398167758,29108,5,0,8559.2446531303,-950.4918050209,17104.4234487333,13744.9953621000,16069.7798524849,9622.7621939396,22971.3461612449,28092.1213691801,-1090.5541631498,-1297.0278105383,15742.7121618842,9044.9547749085,-7641.1675924457,15995.5447341681,-6596.9966895849,6470.8785120151
160398167758,29108,5,0,8573.3835168386,-947.7784086294,17149.0545606799,13750.8115211813,16071.0817960450,9624.3196591329,22970.8107825847,28091.3669719770,-1090.8340201768,-1297.1129844161,15740.2299517324,9041.4383105267,-7640.1698413062,15993.2693748623,-6603.1292087837,6467.8244201126
160398167758,29108,5,0,8567.5186869699,-950.4066311432,17164.7630572783,13752.3324832842,16071.2764791941,9622.8960386046,22970.3362424086,28089.1037803680,-1092.9268640303,-1299.5586914775,15738.7576604168,9039.4184728541,-7640.3280213649,15988.8525009155,-6610.9895409313,6465.9870978923
160398167758,29108,5,0,8552.3334013349,-957.9506031734,17127.0918679145,13743.5960769653,16067.4193193013,9620.6206792987,22967.7810260758,28085.9766822845,-1090.9313617513,-1299.8020454140,15739.8284177372,9037.8731753576,-7642.3965298248,15985.8592474971,-6613.8976204720,6468.1894510173
160398167758,29108,5,0,8547.1256270947,-960.7370057459,17092.6086151182,13740.1039479771,16072.7974412970,9624.9645470645,22973.5606820667,28090.4665624121,-1086.0277799317,-1295.8718793401,15745.3160490043,9041.9371860964,-7638.6610469002,15993.1963686813,-6606.9742009797,6474.3828087001
160398167758,29108,5,0,8552.6740968459,-953.3025429870,17102.2819340925,13746.0782871172,16079.1733144322,9629.7099488255,22979.0361456370,28097.6211681440,-1079.3477143759,-1290.0800556524,15753.0668718806,9048.0088668111,-7631.2874226255,15997.8565965645,-6601.6812528618,6482.6568425397
160398200312,29109,5,0,8570.7066235375,-945.5760555045,17146.7670336772,13758.1608100624,16083.5171821980,9634.5526921610,22986.8964777846,28104.4837491522,-1074.6266480086,-1284.8114429281,15761.2313964488,9055.9422051396,-7625.6902820869,15999.0733662468,-6599.2963842845,6488.1201384132
160398200312,29109,5,0,8574.8193050637,-946.2574465266,17169.9343284280,13763.6119382391,16087.5081867559,9636.6455360145,22992.9073200152,28112.1615658474,-1070.9155004776,-1283.5703378522,15769.2377409582,9063.9972204364,-7622.3319977638,16002.1761289366,-6598.6028255656,6495.6762781403
160398200312,29109,5,0,8559.5610132477,-952.5846488745,17138.2374782043,13759.1342258082,16088.2139131717,9636.6577037114,22996.7766476049,28115.5563532610,-1068.2629425702,-1285.0182937741,15774.2143289588,9069.2049946766,-7618.7668625947,16003.0278677143,-6597.9944407244,6499.8984689379
160398200312,29109,5,0,8550.4230729337,-954.2516233392,17099.0453267376,13753.8777807807,16087.4716836655,9634.1876612563,22998.2367712236,28117.6248617209,-1068.0317563306,-1285.8091940676,15776.6965391107,9070.3974289653,-7619.1075581057,15995.7759204078,-6599.1625396194,6502.4293498770
160398200312,29109,5,0,8560.8507891109,-949.6400662433,17102.8294804495,13756.7736926246,16088.1652423844,9633.6157795056,22998.4436220696,28117.2719985131,-1068.0074209369,-1287.7925286497,15777.5117747978,9070.0323980606,-7619.8497876119,15987.7330728078,-6602.7885132727,6502.8430515690
160398200312,29109,5,0,8574.9044789414,-944.1767703698,17144.2483204348,13766.3496700242,16088.5424409859,9633.8591334421,22999.2710254536,28120.9709783472,-1068.2994456607,-1289.1796460875,15777.2927562550,9070.0323980606,-7619.2779058612,15988.3779607394,-6602.0949545537,6502.5753622389
160398200312,29109,5,0,8579.6863837929,-943.2641931081,17171.3701166531,13768.9413894475,16085.0381443009,9630.3426690603,22997.7013925634,28119.9853949046,-1069.3215321938,-1288.5469258527,15774.2751674429,9068.8642991656,-7617.9881299980,15990.7019908326,-6598.4933162942,6501.8818035200
160398200312,29109,5,0,8571.9233932198,-949.9807617544,17143.5304263223,13763.1982365471,16087.4716836655,9629.9411350651,22996.1195919764,28117.0043091830,-1070.6964819348,-1288.7172736083,15772.1701558926,9067.4528463341,-7617.8907884234,15994.1211136399,-6593.7479145332,6500.3365060235
160398331761,29112,5,0,8555.5335055993,-956.9041812466,17095.8208870795,13745.3482253078,16080.3657487209,9628.2011544194,22987.3345148703,28104.3742398808,-1078.5446463856,-1293.6086877311,15753.6874244185,9051.7200143421,-7625.8971329329,15998.2337951660,-6594.0521069538,6489.4464173669
160398331761,29112,5,0,8566.6061097082,-953.2660398966,17119.6939082461,13750.3126456116,16080.2319040558,9628.3228313876,22990.6562961029,28110.9204607715,-1077.7294106984,-1292.7691166503,15759.4792481062,9057.7916950567,-7626.6271947423,15995.1797032635,-6598.1404530863,6491.9164598220
160398331761,29112,5,0,8576.2672609856,-952.1587794857,17159.1415813461,13756.8710341992,16080.0372209067,9627.7996204243,22994.3796113307,28117.0529799703,-1077.5468952461,-1293.4748430660,15765.4049164590,9064.3500836443,-7625.4590958473,15992.9408470480,-6599.2355458004,6495.3842534165
160398331761,29112,5,0,8566.0098925639,-956.3201317991,17156.1118248372,13754.9728734948,16079.7695315766,9626.6436892261,22996.4602874875,28119.9367241173,-1076.5856471971,-1293.0976444645,15769.9312996772,9069.6430317623,-7624.3518354364,15996.1287836156,-6595.7434168122,6498.7182023460
160398331761,29112,5,0,8552.3699044254,-961.7104214917,17111.4442098002,13747.8912739438,16075.3769930235,9622.9933801792,22994.3674436339,28119.3283392761,-1076.9385104050,-1292.9151290122,15772.6568637655,9071.1031553810,-7625.4590958473,16001.0567008289,-6591.1196920195,6501.6506172804
